Life,Animalia
Colluricincla,Colluricincla harmonica
Pachycephalidae,Pachycephala
Pachycephala,Pachycephala pectoralis
Pachycephala,Pachycephala rufiventris
Passeriformes,Paradoxornithidae
Paradoxornithidae,Chamaea
Chamaea,Chamaea fasciata
Paradoxornithidae,Sinosuthora
Sinosuthora,Sinosuthora webbiana
Passeriformes,Paridae
Paridae,Baeolophus
Baeolophus,Baeolophus atricristatus
Baeolophus,Baeolophus bicolor
Baeolophus,Baeolophus inornatus
Baeolophus,Baeolophus ridgwayi
Baeolophus,Baeolophus wollweberi
Paridae,Cyanistes
Cyanistes,Cyanistes caeruleus
Paridae,Lophophanes
Lophophanes,Lophophanes cristatus
Paridae,Parus
Parus,Parus major
Parus,Parus minor
Paridae,Periparus
Periparus,Periparus ater
Paridae,Poecile
Poecile,Poecile atricapillus
Poecile,Poecile carolinensis
Poecile,Poecile gambeli
Poecile,Poecile hudsonicus
Poecile,Poecile montanus
Poecile,Poecile palustris
Poecile,Poecile rufescens
Poecile,Poecile sclateri
Paridae,Sittiparus
Sittiparus,Sittiparus varius
Passeriformes,Parulidae
Parulidae,Basileuterus
Basileuterus,Basileuterus culicivorus
Basileuterus,Basileuterus rufifrons
Parulidae,Cardellina
Cardellina,Cardellina pusilla
Cardellina,Cardellina rubrifrons
Parulidae,Geothlypis
Geothlypis,Geothlypis poliocephala
Geothlypis,Geothlypis tolmiei
Geothlypis,Geothlypis trichas
Parulidae,Limnothlypis
Limnothlypis,Limnothlypis swainsonii
Parulidae,Mniotilta
Mniotilta,Mniotilta varia
Parulidae,Oporornis
Oporornis,Oporornis agilis
Parulidae,Oreothlypis
Oreothlypis,Oreothlypis celata
Oreothlypis,Oreothlypis luciae
Oreothlypis,Oreothlypis peregrina
Oreothlypis,Oreothlypis ruficapilla
Oreothlypis,Oreothlypis superciliosa
Oreothlypis,Oreothlypis virginiae
Parulidae,Parkesia
Parkesia,Parkesia motacilla
Parkesia,Parkesia noveboracensis
Parulidae,Protonotaria
Protonotaria,Protonotaria citrea
Parulidae,Seiurus
Seiurus,Seiurus aurocapilla
Parulidae,Setophaga
Setophaga,Setophaga americana
Setophaga,Setophaga caerulescens
Setophaga,Setophaga citrina
Setophaga,Setophaga coronata
Setophaga,Setophaga discolor
Setophaga,Setophaga dominica
Setophaga,Setophaga fusca
Setophaga,Setophaga graciae
Setophaga,Setophaga kirtlandii
Setophaga,Setophaga magnolia
Setophaga,Setophaga nigrescens
Setophaga,Setophaga occidentalis
Setophaga,Setophaga palmarum
Setophaga,Setophaga pensylvanica
Setophaga,Setophaga petechia
Setophaga,Setophaga pinus
Setophaga,Setophaga pitiayumi
Setophaga,Setophaga ruticilla
Setophaga,Setophaga striata
Setophaga,Setophaga townsendi
Setophaga,Setophaga virens
Passeriformes,Passerellidae
Passerellidae,Aimophila
Aimophila,Aimophila rufescens
Aimophila,Aimophila ruficeps
Passerellidae,Ammodramus
Ammodramus,Ammodramus henslowii
Ammodramus,Ammodramus leconteii
Ammodramus,Ammodramus savannarum
Passerellidae,Amphispiza
Amphispiza,Amphispiza bilineata
Passerellidae,Arremonops
Arremonops,Arremonops rufivirgatus
Passerellidae,Artemisiospiza
Artemisiospiza,Artemisiospiza nevadensis
Passerellidae,Atlapetes
Atlapetes,Atlapetes pileatus
Passerellidae,Chlorospingus
Chlorospingus,Chlorospingus flavopectus
Passerellidae,Chondestes
Chondestes,Chondestes grammacus
Passerellidae,Junco
Junco,Junco hyemalis
Junco,Junco phaeonotus
Passerellidae,Melospiza
Melospiza,Melospiza georgiana
Melospiza,Melospiza lincolnii
Melospiza,Melospiza melodia
Passerellidae,Melozone
Melozone,Melozone albicollis
Melozone,Melozone crissalis
Melozone,Melozone fusca
Melozone,Melozone kieneri
Passerellidae,Passerculus
Passerculus,Passerculus sandwichensis
Passerellidae,Passerella
Passerella,Passerella iliaca
Passerellidae,Peucaea
Peucaea,Peucaea aestivalis
Peucaea,Peucaea botterii
Peucaea,Peucaea carpalis
Peucaea,Peucaea cassinii
Passerellidae,Pipilo
Pipilo,Pipilo chlorurus
Pipilo,Pipilo erythrophthalmus
Pipilo,Pipilo maculatus
Passerellidae,Pooecetes
Pooecetes,Pooecetes gramineus
Passerellidae,Spizella
Spizella,Spizella breweri
Spizella,Spizella pallida
Spizella,Spizella passerina
Spizella,Spizella pusilla
Passerellidae,Spizelloides
Spizelloides,Spizelloides arborea
Passerellidae,Zonotrichia
Zonotrichia,Zonotrichia albicollis
Zonotrichia,Zonotrichia atricapilla
Zonotrichia,Zonotrichia capensis
Zonotrichia,Zonotrichia leucophrys
Zonotrichia,Zonotrichia querula
Passeriformes,Passeridae
Passeridae,Passer
Passer,Passer diffusus
Passer,Passer domesticus
Passer,Passer griseus
Passer,Passer hispaniolensis
Passer,Passer melanurus
Passer,Passer montanus
Passeridae,Petronia
Petronia,Petronia petronia
Passeriformes,Petroicidae
Petroicidae,Eopsaltria
Eopsaltria,Eopsaltria australis
Petroicidae,Petroica
Petroica,Petroica australis
Petroica,Petroica boodang
Petroica,Petroica macrocephala
Passeriformes,Peucedramidae
Peucedramidae,Peucedramus
Peucedramus,Peucedramus taeniatus
Passeriformes,Phylloscopidae
Phylloscopidae,Phylloscopus
Phylloscopus,Phylloscopus collybita
Phylloscopus,Phylloscopus trochilus
Passeriformes,Pipridae
Pipridae,Ceratopipra
Ceratopipra,Ceratopipra mentalis
Pipridae,Manacus
Manacus,Manacus candei
Passeriformes,Ploceidae
Ploceidae,Euplectes
Euplectes,Euplectes franciscanus
Euplectes,Euplectes orix
Ploceidae,Plocepasser
Plocepasser,Plocepasser mahali
Ploceidae,Ploceus
Ploceus,Ploceus baglafecht
Ploceus,Ploceus cucullatus
Ploceus,Ploceus philippinus
Ploceus,Ploceus velatus
Ploceidae,Quelea
Quelea,Quelea quelea
Passeriformes,Polioptilidae
Polioptilidae,Polioptila
Polioptila,Polioptila albiloris
Polioptila,Polioptila caerulea
Polioptila,Polioptila californica
Passeriformes,Promeropidae
Promeropidae,Promerops
Promerops,Promerops cafer
Passeriformes,Prunellidae
Prunellidae,Prunellidae/Prunella
Prunellidae/Prunella,Prunella collaris
Prunellidae/Prunella,Prunella modularis
Passeriformes,Ptiliogonatidae
Ptiliogonatidae,Phainopepla
Phainopepla,Phainopepla nitens
Ptiliogonatidae,Ptiliogonys
Ptiliogonys,Ptiliogonys cinereus
Passeriformes,Ptilonorhynchidae
Ptilonorhynchidae,Ptilonorhynchus
Ptilonorhynchus,Ptilonorhynchus violaceus
Passeriformes,Pycnonotidae
Pycnonotidae,Hypsipetes
Hypsipetes,Hypsipetes amaurotis
Pycnonotidae,Pycnonotus
Pycnonotus,Pycnonotus aurigaster
Pycnonotus,Pycnonotus goiavier
Pycnonotus,Pycnonotus leucotis
Pycnonotus,Pycnonotus sinensis
Pycnonotus,Pycnonotus xanthopygos
Passeriformes,Regulidae
Regulidae,Regulus
Regulus,Regulus calendula
Regulus,Regulus satrapa
Passeriformes,Remizidae
Remizidae,Auriparus
Auriparus,Auriparus flaviceps
Remizidae,Remiz
Remiz,Remiz pendulinus
Passeriformes,Rhipiduridae
Rhipiduridae,Rhipidura
Rhipidura,Rhipidura albiscapa
Rhipidura,Rhipidura fuliginosa
Rhipidura,Rhipidura javanica
Rhipidura,Rhipidura leucophrys
Passeriformes,Sittidae
Sittidae,Sitta
Sitta,Sitta canadensis
Sitta,Sitta carolinensis
Sitta,Sitta europaea
Sitta,Sitta pygmaea
Passeriformes,Spindalidae
Spindalidae,Spindalis
Spindalis,Spindalis zena
Passeriformes,Sturnidae
Sturnidae,Acridotheres
Acridotheres,Acridotheres cristatellus
Acridotheres,Acridotheres fuscus
Acridotheres,Acridotheres javanicus
Acridotheres,Acridotheres tristis
Sturnidae,Aplonis
Aplonis,Aplonis panayensis
Sturnidae,Cinnyricinclus
Cinnyricinclus,Cinnyricinclus leucogaster
Sturnidae,Gracupica
Gracupica,Gracupica contra
Gracupica,Gracupica nigricollis
Sturnidae,Lamprotornis
Lamprotornis,Lamprotornis chalybaeus
Lamprotornis,Lamprotornis nitens
Lamprotornis,Lamprotornis superbus
Sturnidae,Spodiopsar
Spodiopsar,Spodiopsar cineraceus
Sturnidae,Sturnus
Sturnus,Sturnus unicolor
Sturnus,Sturnus vulgaris
Passeriformes,Sylviidae
Sylviidae,Sylvia
Sylvia,Sylvia atricapilla
Sylvia,Sylvia communis
Sylvia,Sylvia curruca
Sylvia,Sylvia melanocephala
Passeriformes,Thraupidae
Thraupidae,Coereba
Coereba,Coereba flaveola
Thraupidae,Dacnis
Dacnis,Dacnis cayana
Thraupidae,Embernagra
Embernagra,Embernagra platensis
Thraupidae,Eucometis
Eucometis,Eucometis penicillata
Thraupidae,Geospiza
Geospiza,Geospiza fuliginosa
Thraupidae,Loxigilla
Loxigilla,Loxigilla noctis
Thraupidae,Paroaria
Paroaria,Paroaria coronata
Paroaria,Paroaria gularis
Thraupidae,Ramphocelus
Ramphocelus,Ramphocelus dimidiatus
Ramphocelus,Ramphocelus flammigerus
Ramphocelus,Ramphocelus sanguinolentus
Thraupidae,Saltator
Saltator,Saltator aurantiirostris
Saltator,Saltator coerulescens
Saltator,Saltator maximus
Thraupidae,Sicalis
Sicalis,Sicalis flaveola
Thraupidae,Sporophila
Sporophila,Sporophila caerulescens
Sporophila,Sporophila corvina
Sporophila,Sporophila minuta
Sporophila,Sporophila nigricollis
Sporophila,Sporophila torqueola
Thraupidae,Tachyphonus
Tachyphonus,Tachyphonus rufus
Thraupidae,Tangara
Tangara,Tangara cyanicollis
Tangara,Tangara gyrola
Tangara,Tangara larvata
Tangara,Tangara vitriolina
Thraupidae,Thraupis
Thraupis,Thraupis abbas
Thraupis,Thraupis episcopus
Thraupis,Thraupis sayaca
Thraupidae,Tiaris
Tiaris,Tiaris bicolor
Thraupidae,Volatinia
Volatinia,Volatinia jacarina
Passeriformes,Tityridae
Tityridae,Pachyramphus
Pachyramphus,Pachyramphus aglaiae
Tityridae,Tityra
Tityra,Tityra inquisitor
Tityra,Tityra semifasciata
Passeriformes,Troglodytidae
Troglodytidae,Campylorhynchus
Campylorhynchus,Campylorhynchus brunneicapillus
Campylorhynchus,Campylorhynchus griseus
Campylorhynchus,Campylorhynchus gularis
Campylorhynchus,Campylorhynchus zonatus
Troglodytidae,Catherpes
Catherpes,Catherpes mexicanus
Troglodytidae,Cistothorus
Cistothorus,Cistothorus palustris
Troglodytidae,Salpinctes
Salpinctes,Salpinctes obsoletus
Troglodytidae,Thryomanes
Thryomanes,Thryomanes bewickii
Troglodytidae,Thryophilus
Thryophilus,Thryophilus pleurostictus
Thryophilus,Thryophilus sinaloa
Troglodytidae,Thryothorus
Thryothorus,Thryothorus ludovicianus
Troglodytidae,Troglodytes
Troglodytes,Troglodytes aedon
Troglodytes,Troglodytes pacificus
Passeriformes,Turdidae
Turdidae,Catharus
Catharus,Catharus aurantiirostris
Catharus,Catharus fuscescens
Catharus,Catharus guttatus
Catharus,Catharus ustulatus
Turdidae,Hylocichla
Hylocichla,Hylocichla mustelina
Turdidae,Ixoreus
Ixoreus,Ixoreus naevius
Turdidae,Myadestes
Myadestes,Myadestes occidentalis
Myadestes,Myadestes townsendi
Turdidae,Sialia
Sialia,Sialia currucoides
Sialia,Sialia mexicana
Sialia,Sialia sialis
Turdidae,Turdus
Turdus,Turdus amaurochalinus
Turdus,Turdus assimilis
Turdus,Turdus eunomus
Turdus,Turdus falcklandii
Turdus,Turdus fuscater
Turdus,Turdus grayi
Turdus,Turdus ignobilis
Turdus,Turdus iliacus
Turdus,Turdus leucomelas
Turdus,Turdus libonyana
Turdus,Turdus merula
Turdus,Turdus migratorius
Turdus,Turdus philomelos
Turdus,Turdus pilaris
Turdus,Turdus rufiventris
Turdus,Turdus rufopalliatus
Turdus,Turdus torquatus
Passeriformes,Tyrannidae
Tyrannidae,Arundinicola
Arundinicola,Arundinicola leucocephala
Tyrannidae,Contopus
Contopus,Contopus cooperi
Contopus,Contopus sordidulus
Contopus,Contopus virens
Tyrannidae,Elaenia
Elaenia,Elaenia flavogaster
Tyrannidae,Empidonax
Empidonax,Empidonax alnorum
Empidonax,Empidonax difficilis
Empidonax,Empidonax flaviventris
Empidonax,Empidonax oberholseri
Empidonax,Empidonax virescens
Empidonax,Empidonax wrightii
Tyrannidae,Fluvicola
Fluvicola,Fluvicola nengeta
Tyrannidae,Hymenops
Hymenops,Hymenops perspicillatus
Tyrannidae,Machetornis
Machetornis,Machetornis rixosa
Tyrannidae,Megarynchus
Megarynchus,Megarynchus pitangua
Tyrannidae,Myiarchus
Myiarchus,Myiarchus cinerascens
Myiarchus,Myiarchus crinitus
Myiarchus,Myiarchus magnirostris
Tyrannidae,Myiodynastes
Myiodynastes,Myiodynastes luteiventris
Myiodynastes,Myiodynastes maculatus
Tyrannidae,Myiozetetes
Myiozetetes,Myiozetetes cayanensis
Myiozetetes,Myiozetetes similis
Tyrannidae,Pitangus
Pitangus,Pitangus sulphuratus
Tyrannidae,Pyrocephalus
Pyrocephalus,Pyrocephalus rubinus
Tyrannidae,Sayornis
Sayornis,Sayornis nigricans
Sayornis,Sayornis phoebe
Sayornis,Sayornis saya
Tyrannidae,Todirostrum
Todirostrum,Todirostrum cinereum
Tyrannidae,Tolmomyias
Tolmomyias,Tolmomyias sulphurescens
Tyrannidae,Tyrannus
Tyrannus,Tyrannus caudifasciatus
Tyrannus,Tyrannus forficatus
Tyrannus,Tyrannus melancholicus
Tyrannus,Tyrannus tyrannus
Tyrannus,Tyrannus verticalis
Tyrannus,Tyrannus vociferans
Passeriformes,Vangidae
Vangidae,Prionops
Prionops,Prionops plumatus
Passeriformes,Viduidae
Viduidae,Vidua
Vidua,Vidua macroura
Passeriformes,Vireonidae
Vireonidae,Cyclarhis
Cyclarhis,Cyclarhis gujanensis
Vireonidae,Vireo
Vireo,Vireo altiloquus
Vireo,Vireo atricapilla
Vireo,Vireo flavoviridis
Vireo,Vireo gilvus
Vireo,Vireo griseus
Vireo,Vireo huttoni
Vireo,Vireo olivaceus
Vireo,Vireo pallens
Vireo,Vireo solitarius
Passeriformes,Zosteropidae
Zosteropidae,Zosterops
Zosterops,Zosterops lateralis
Zosterops,Zosterops palpebrosus
Aves,Pelecaniformes
Pelecaniformes,Ardeidae
Ardeidae,Ardea
Ardea,Ardea alba
Ardea,Ardea cinerea
Ardea,Ardea goliath
Ardea,Ardea herodias
Ardea,Ardea intermedia
Ardea,Ardea melanocephala
Ardeidae,Ardeola
Ardeola,Ardeola bacchus
Ardeola,Ardeola grayii
Ardeola,Ardeola ralloides
Ardeidae,Botaurus
Botaurus,Botaurus lentiginosus
Botaurus,Botaurus stellaris
Ardeidae,Bubulcus
Bubulcus,Bubulcus ibis
Ardeidae,Butorides
Butorides,Butorides striata
Butorides,Butorides virescens
Ardeidae,Egretta
Egretta,Egretta caerulea
Egretta,Egretta garzetta
Egretta,Egretta novaehollandiae
Egretta,Egretta rufescens
Egretta,Egretta thula
Egretta,Egretta tricolor
Ardeidae,Ixobrychus
Ixobrychus,Ixobrychus minutus
Ixobrychus,Ixobrychus sinensis
Ardeidae,Nyctanassa
Nyctanassa,Nyctanassa violacea
Ardeidae,Nycticorax
Nycticorax,Nycticorax caledonicus
Nycticorax,Nycticorax nycticorax
Ardeidae,Pilherodius
Pilherodius,Pilherodius pileatus
Ardeidae,Syrigma
Syrigma,Syrigma sibilatrix
Ardeidae,Tigrisoma
Tigrisoma,Tigrisoma lineatum
Tigrisoma,Tigrisoma mexicanum
Pelecaniformes,Pelecanidae
Pelecanidae,Pelecanus
Pelecanus,Pelecanus conspicillatus
Pelecanus,Pelecanus crispus
Pelecanus,Pelecanus erythrorhynchos
Pelecanus,Pelecanus occidentalis
Pelecanus,Pelecanus rufescens
Pelecanus,Pelecanus thagus
Pelecaniformes,Threskiornithidae
Threskiornithidae,Eudocimus
Eudocimus,Eudocimus albus
Threskiornithidae,Mesembrinibis
Mesembrinibis,Mesembrinibis cayennensis
Threskiornithidae,Phimosus
Phimosus,Phimosus infuscatus
Threskiornithidae,Platalea
Platalea,Platalea ajaja
Threskiornithidae,Plegadis
Plegadis,Plegadis chihi
Plegadis,Plegadis falcinellus
Threskiornithidae,Theristicus
Theristicus,Theristicus caudatus
Theristicus,Theristicus melanopis
Threskiornithidae,Threskiornis
Threskiornis,Threskiornis aethiopicus
Threskiornis,Threskiornis molucca
Threskiornis,Threskiornis spinicollis
Aves,Phaethontiformes
Phaethontiformes,Phaethontidae
Phaethontidae,Phaethon
Phaethon,Phaethon lepturus
Phaethon,Phaethon rubricauda
Aves,Phoenicopteriformes
Phoenicopteriformes,Phoenicopteridae
Phoenicopteridae,Phoeniconaias
Phoeniconaias,Phoeniconaias minor
Phoenicopteridae,Phoenicopterus
Phoenicopterus,Phoenicopterus chilensis
Phoenicopterus,Phoenicopterus roseus
Phoenicopterus,Phoenicopterus ruber
Aves,Piciformes
Piciformes,Capitonidae
Capitonidae,Eubucco
Eubucco,Eubucco bourcierii
Piciformes,Lybiidae
Lybiidae,Lybius
Lybius,Lybius torquatus
Lybiidae,Trachyphonus
Trachyphonus,Trachyphonus vaillantii
Piciformes,Megalaimidae
Megalaimidae,Psilopogon
Psilopogon,Psilopogon haemacephalus
Piciformes,Picidae
Picidae,Campephilus
Campephilus,Campephilus melanoleucos
Picidae,Colaptes
Colaptes,Colaptes auratus
Colaptes,Colaptes campestris
Colaptes,Colaptes chrysoides
Colaptes,Colaptes melanochloros
Colaptes,Colaptes punctigula
Picidae,Dendrocopos
Dendrocopos,Dendrocopos major
Dendrocopos,Dendrocopos medius
Dendrocopos,Dendrocopos minor
Dendrocopos,Dendrocopos syriacus
Picidae,Dendropicos
Dendropicos,Dendropicos fuscescens
Picidae,Dinopium
Dinopium,Dinopium benghalense
Picidae,Dryocopus
Dryocopus,Dryocopus lineatus
Dryocopus,Dryocopus martius
Dryocopus,Dryocopus pileatus
Picidae,Jynx
Jynx,Jynx torquilla
Picidae,Melanerpes
Melanerpes,Melanerpes aurifrons
Melanerpes,Melanerpes carolinus
Melanerpes,Melanerpes chrysogenys
Melanerpes,Melanerpes erythrocephalus
Melanerpes,Melanerpes formicivorus
Melanerpes,Melanerpes hoffmannii
Melanerpes,Melanerpes hypopolius
Melanerpes,Melanerpes pygmaeus
Melanerpes,Melanerpes rubricapillus
Melanerpes,Melanerpes striatus
Melanerpes,Melanerpes uropygialis
Picidae,Picoides
Picoides,Picoides arizonae
Picoides,Picoides borealis
Picoides,Picoides nuttallii
Picoides,Picoides pubescens
Picoides,Picoides scalaris
Picoides,Picoides villosus
Picidae,Picus
Picus,Picus canus
Picidae,Sphyrapicus
Sphyrapicus,Sphyrapicus ruber
Sphyrapicus,Sphyrapicus varius
Piciformes,Ramphastidae
Ramphastidae,Aulacorhynchus
Aulacorhynchus,Aulacorhynchus prasinus
Ramphastidae,Ramphastos
Ramphastos,Ramphastos toco
Aves,Podicipediformes
Podicipediformes,Podicipedidae
Podicipedidae,Aechmophorus
Aechmophorus,Aechmophorus clarkii
Aechmophorus,Aechmophorus occidentalis
Podicipedidae,Podiceps
Podiceps,Podiceps auritus
Podiceps,Podiceps cristatus
Podiceps,Podiceps grisegena
Podiceps,Podiceps major
Podiceps,Podiceps nigricollis
Podicipedidae,Podilymbus
Podilymbus,Podilymbus podiceps
Podicipedidae,Poliocephalus
Poliocephalus,Poliocephalus rufopectus
Podicipedidae,Rollandia
Rollandia,Rollandia rolland
Podicipedidae,Tachybaptus
Tachybaptus,Tachybaptus dominicus
Tachybaptus,Tachybaptus novaehollandiae
Tachybaptus,Tachybaptus ruficollis
Aves,Procellariiformes
Procellariiformes,Diomedeidae
Diomedeidae,Diomedea
Diomedea,Diomedea epomophora
Diomedea,Diomedea exulans
Diomedeidae,Phoebastria
Phoebastria,Phoebastria nigripes
Diomedeidae,Thalassarche
Thalassarche,Thalassarche cauta
Thalassarche,Thalassarche melanophris
Procellariiformes,Hydrobatidae
Hydrobatidae,Oceanodroma
Oceanodroma,Oceanodroma furcata
Procellariiformes,Procellariidae
Procellariidae,Ardenna
Ardenna,Ardenna bulleri
Ardenna,Ardenna creatopus
Ardenna,Ardenna grisea
Ardenna,Ardenna pacifica
Procellariidae,Calonectris
Calonectris,Calonectris diomedea
Procellariidae,Daption
Daption,Daption capense
Procellariidae,Fulmarus
Fulmarus,Fulmarus glacialis
Procellariidae,Macronectes
Macronectes,Macronectes giganteus
Macronectes,Macronectes halli
Procellariidae,Puffinus
Puffinus,Puffinus opisthomelas
Aves,Psittaciformes
Psittaciformes,Cacatuidae
Cacatuidae,Cacatua
Cacatua,Cacatua sanguinea
Cacatua,Cacatua tenuirostris
Cacatuidae,Calyptorhynchus
Calyptorhynchus,Calyptorhynchus banksii
Calyptorhynchus,Calyptorhynchus funereus
Cacatuidae,Eolophus
Eolophus,Eolophus roseicapilla
Psittaciformes,Psittacidae
Psittacidae,Amazona
Amazona,Amazona autumnalis
Amazona,Amazona finschi
Amazona,Amazona ochrocephala
Psittacidae,Ara
Ara,Ara ararauna
Ara,Ara chloropterus
Psittacidae,Brotogeris
Brotogeris,Brotogeris chiriri
Brotogeris,Brotogeris jugularis
Psittacidae,Eupsittula
Eupsittula,Eupsittula canicularis
Eupsittula,Eupsittula pertinax
Psittacidae,Forpus
Forpus,Forpus conspicillatus
Psittacidae,Myiopsitta
Myiopsitta,Myiopsitta monachus
Psittacidae,Pionus
Pionus,Pionus menstruus
Pionus,Pionus senilis
Psittacidae,Psittacara
Psittacara,Psittacara leucophthalmus
Psittacara,Psittacara mitratus
Psittaciformes,Psittaculidae
Psittaculidae,Agapornis
Agapornis,Agapornis roseicollis
Psittaculidae,Barnardius
Barnardius,Barnardius zonarius
Psittaculidae,Psephotus
Psephotus,Psephotus haematonotus
Psittaculidae,Psittacula
Psittacula,Psittacula eupatria
Psittacula,Psittacula krameri
Psittaculidae,Trichoglossus
Trichoglossus,Trichoglossus haematodus
Psittaciformes,Strigopidae
Strigopidae,Nestor
Nestor,Nestor meridionalis
Aves,Rheiformes
Rheiformes,Rheidae
Rheidae,Rhea
Rhea,Rhea pennata
Aves,Sphenisciformes
Sphenisciformes,Spheniscidae
Spheniscidae,Aptenodytes
Aptenodytes,Aptenodytes patagonicus
Spheniscidae,Pygoscelis
Pygoscelis,Pygoscelis adeliae
Pygoscelis,Pygoscelis papua
Spheniscidae,Spheniscus
Spheniscus,Spheniscus magellanicus
Spheniscus,Spheniscus mendiculus
Aves,Strigiformes
Strigiformes,Strigidae
Strigidae,Asio
Asio,Asio otus
Strigidae,Athene
Athene,Athene brama
Athene,Athene cunicularia
Strigidae,Bubo
Bubo,Bubo africanus
Bubo,Bubo bubo
Bubo,Bubo lacteus
Bubo,Bubo scandiacus
Bubo,Bubo virginianus
Strigidae,Glaucidium
Glaucidium,Glaucidium brasilianum
Glaucidium,Glaucidium perlatum
Strigidae,Megascops
Megascops,Megascops asio
Megascops,Megascops choliba
Megascops,Megascops trichopsis
Strigidae,Micrathene
Micrathene,Micrathene whitneyi
Strigidae,Ninox
Ninox,Ninox novaeseelandiae
Strigidae,Strix
Strix,Strix aluco
Strix,Strix occidentalis
Strix,Strix varia
Strigiformes,Tytonidae
Tytonidae,Tyto
Tyto,Tyto alba
Aves,Suliformes
Suliformes,Anhingidae
Anhingidae,Anhinga
Anhinga,Anhinga anhinga
Suliformes,Fregatidae
Fregatidae,Fregata
Fregata,Fregata magnificens
Suliformes,Phalacrocoracidae
Phalacrocoracidae,Microcarbo
Microcarbo,Microcarbo africanus
Microcarbo,Microcarbo melanoleucos
Microcarbo,Microcarbo niger
Microcarbo,Microcarbo pygmeus
Phalacrocoracidae,Phalacrocorax
Phalacrocorax,Phalacrocorax aristotelis
Phalacrocorax,Phalacrocorax auritus
Phalacrocorax,Phalacrocorax brasilianus
Phalacrocorax,Phalacrocorax capensis
Phalacrocorax,Phalacrocorax carbo
Phalacrocorax,Phalacrocorax pelagicus
Phalacrocorax,Phalacrocorax penicillatus
Phalacrocorax,Phalacrocorax punctatus
Phalacrocorax,Phalacrocorax varius
Suliformes,Sulidae
Sulidae,Morus
Morus,Morus bassanus
Sulidae,Sula
Sula,Sula leucogaster
Sula,Sula nebouxii
Sula,Sula sula
Sula,Sula variegata
Aves,Trogoniformes
Trogoniformes,Trogonidae
Trogonidae,Trogon
Trogon,Trogon elegans
Trogon,Trogon melanocephalus
Trogon,Trogon mexicanus
Trogon,Trogon personatus
Trogon,Trogon rufus
Chordata,Elasmobranchii
Elasmobranchii,Carcharhiniformes
Carcharhiniformes,Carcharhinidae
Carcharhinidae,Carcharhinus
Carcharhinus,Carcharhinus amblyrhynchos
Carcharhinus,Carcharhinus melanopterus
Carcharhinidae,Triaenodon
Triaenodon,Triaenodon obesus
Elasmobranchii,Heterodontiformes
Heterodontiformes,Heterodontidae
Heterodontidae,Heterodontus
Heterodontus,Heterodontus francisci
Heterodontus,Heterodontus portusjacksoni
Elasmobranchii,Lamniformes
Lamniformes,Lamnidae
Lamnidae,Carcharodon
Carcharodon,Carcharodon carcharias
Lamniformes,Odontaspididae
Odontaspididae,Carcharias
Carcharias,Carcharias taurus
Elasmobranchii,Myliobatiformes
Myliobatiformes,Dasyatidae
Dasyatidae,Dasyatis
Dasyatis,Dasyatis brevicaudata
Dasyatis,Dasyatis sabina
Dasyatidae,Himantura
Himantura,Himantura fai
Dasyatidae,Pastinachus
Pastinachus,Pastinachus ater
Dasyatidae,Taeniura
Taeniura,Taeniura lymma
Dasyatidae,Taeniurops
Taeniurops,Taeniurops meyeni
Myliobatiformes,Myliobatidae
Myliobatidae,Aetobatus
Aetobatus,Aetobatus ocellatus
Myliobatidae,Manta
Manta,Manta alfredi
Myliobatidae,Myliobatis
Myliobatis,Myliobatis tenuicaudatus
Myliobatiformes,Urolophidae
Urolophidae,Trygonoptera
Trygonoptera,Trygonoptera imitata
Trygonoptera,Trygonoptera testacea
Urolophidae,Urolophus
Urolophus,Urolophus halleri
Myliobatiformes,Urotrygonidae
Urotrygonidae,Urobatis
Urobatis,Urobatis jamaicensis
Elasmobranchii,Orectolobiformes
Orectolobiformes,Orectolobidae
Orectolobidae,Orectolobus
Orectolobus,Orectolobus halei
Orectolobus,Orectolobus maculatus
Orectolobiformes,Stegostomatidae
Stegostomatidae,Stegostoma
Stegostoma,Stegostoma fasciatum
Elasmobranchii,Rajiformes
Rajiformes,Rhinobatidae
Rhinobatidae,Rhynchobatus
Rhynchobatus,Rhynchobatus australiae
Rhinobatidae,Trygonorrhina
Trygonorrhina,Trygonorrhina dumerilii
Trygonorrhina,Trygonorrhina fasciata
Chordata,Mammalia
Mammalia,Artiodactyla
Artiodactyla,Antilocapridae
Antilocapridae,Antilocapra
Antilocapra,Antilocapra americana
Artiodactyla,Bovidae
Bovidae,Aepyceros
Aepyceros,Aepyceros melampus
Bovidae,Alcelaphus
Alcelaphus,Alcelaphus buselaphus
Bovidae,Antidorcas
Antidorcas,Antidorcas marsupialis
Bovidae,Bison
Bison,Bison bison
Bovidae,Boselaphus
Boselaphus,Boselaphus tragocamelus
Bovidae,Capra
Capra,Capra ibex
Bovidae,Cephalophus
Cephalophus,Cephalophus rufilatus
Bovidae,Connochaetes
Connochaetes,Connochaetes taurinus
Bovidae,Damaliscus
Damaliscus,Damaliscus lunatus
Damaliscus,Damaliscus pygargus
Bovidae,Eudorcas
Eudorcas,Eudorcas thomsonii
Bovidae,Gazella
Gazella,Gazella gazella
Bovidae,Hippotragus
Hippotragus,Hippotragus equinus
Hippotragus,Hippotragus niger
Bovidae,Kobus
Kobus,Kobus kob
Bovidae,Madoqua
Madoqua,Madoqua kirkii
Bovidae,Nanger
Nanger,Nanger granti
Bovidae,Oreamnos
