Life,Animalia
Platalea,Platalea regia
Threskiornithidae,Plegadis
Plegadis,Plegadis chihi
Plegadis,Plegadis falcinellus
Threskiornithidae,Theristicus
Theristicus,Theristicus caudatus
Theristicus,Theristicus melanopis
Threskiornithidae,Threskiornis
Threskiornis,Threskiornis aethiopicus
Threskiornis,Threskiornis melanocephalus
Threskiornis,Threskiornis molucca
Threskiornis,Threskiornis spinicollis
Aves,Phoenicopteriformes
Phoenicopteriformes,Phoenicopteridae
Phoenicopteridae,Phoeniconaias
Phoeniconaias,Phoeniconaias minor
Phoenicopteridae,Phoenicopterus
Phoenicopterus,Phoenicopterus chilensis
Phoenicopterus,Phoenicopterus roseus
Phoenicopterus,Phoenicopterus ruber
Aves,Piciformes
Piciformes,Lybiidae
Lybiidae,Lybius
Lybius,Lybius torquatus
Lybiidae,Trachyphonus
Trachyphonus,Trachyphonus vaillantii
Piciformes,Megalaimidae
Megalaimidae,Psilopogon
Psilopogon,Psilopogon haemacephalus
Psilopogon,Psilopogon nuchalis
Piciformes,Picidae
Picidae,Campephilus
Campephilus,Campephilus guatemalensis
Campephilus,Campephilus melanoleucos
Picidae,Chloropicus
Chloropicus,Chloropicus fuscescens
Picidae,Colaptes
Colaptes,Colaptes auratus
Colaptes,Colaptes campestris
Colaptes,Colaptes chrysoides
Colaptes,Colaptes melanochloros
Colaptes,Colaptes punctigula
Colaptes,Colaptes rubiginosus
Picidae,Dendrocopos
Dendrocopos,Dendrocopos leucotos
Dendrocopos,Dendrocopos major
Dendrocopos,Dendrocopos syriacus
Picidae,Dendrocoptes
Dendrocoptes,Dendrocoptes medius
Picidae,Dinopium
Dinopium,Dinopium benghalense
Picidae,Dryobates
Dryobates,Dryobates albolarvatus
Dryobates,Dryobates borealis
Dryobates,Dryobates minor
Dryobates,Dryobates nuttallii
Dryobates,Dryobates pubescens
Dryobates,Dryobates scalaris
Dryobates,Dryobates villosus
Picidae,Dryocopus
Dryocopus,Dryocopus lineatus
Dryocopus,Dryocopus martius
Dryocopus,Dryocopus pileatus
Picidae,Jynx
Jynx,Jynx torquilla
Picidae,Melanerpes
Melanerpes,Melanerpes aurifrons
Melanerpes,Melanerpes carolinus
Melanerpes,Melanerpes chrysogenys
Melanerpes,Melanerpes erythrocephalus
Melanerpes,Melanerpes formicivorus
Melanerpes,Melanerpes hoffmannii
Melanerpes,Melanerpes lewis
Melanerpes,Melanerpes pucherani
Melanerpes,Melanerpes rubricapillus
Melanerpes,Melanerpes uropygialis
Picidae,Picoides
Picoides,Picoides arcticus
Picoides,Picoides dorsalis
Picidae,Picus
Picus,Picus canus
Picus,Picus viridis
Picidae,Sphyrapicus
Sphyrapicus,Sphyrapicus nuchalis
Sphyrapicus,Sphyrapicus ruber
Sphyrapicus,Sphyrapicus thyroideus
Sphyrapicus,Sphyrapicus varius
Piciformes,Ramphastidae
Ramphastidae,Aulacorhynchus
Aulacorhynchus,Aulacorhynchus prasinus
Ramphastidae,Pteroglossus
Pteroglossus,Pteroglossus castanotis
Pteroglossus,Pteroglossus torquatus
Ramphastidae,Ramphastos
Ramphastos,Ramphastos ambiguus
Ramphastos,Ramphastos sulfuratus
Ramphastos,Ramphastos toco
Aves,Podicipediformes
Podicipediformes,Podicipedidae
Podicipedidae,Aechmophorus
Aechmophorus,Aechmophorus clarkii
Aechmophorus,Aechmophorus occidentalis
Podicipedidae,Podiceps
Podiceps,Podiceps auritus
Podiceps,Podiceps cristatus
Podiceps,Podiceps grisegena
Podiceps,Podiceps major
Podiceps,Podiceps nigricollis
Podicipedidae,Podilymbus
Podilymbus,Podilymbus podiceps
Podicipedidae,Poliocephalus
Poliocephalus,Poliocephalus poliocephalus
Podicipedidae,Rollandia
Rollandia,Rollandia rolland
Podicipedidae,Tachybaptus
Tachybaptus,Tachybaptus dominicus
Tachybaptus,Tachybaptus novaehollandiae
Tachybaptus,Tachybaptus ruficollis
Aves,Procellariiformes
Procellariiformes,Diomedeidae
Diomedeidae,Phoebastria
Phoebastria,Phoebastria immutabilis
Phoebastria,Phoebastria nigripes
Diomedeidae,Thalassarche
Thalassarche,Thalassarche melanophris
Procellariiformes,Procellariidae
Procellariidae,Ardenna
Ardenna,Ardenna creatopus
Ardenna,Ardenna grisea
Ardenna,Ardenna pacifica
Procellariidae,Calonectris
Calonectris,Calonectris diomedea
Procellariidae,Fulmarus
Fulmarus,Fulmarus glacialis
Procellariidae,Macronectes
Macronectes,Macronectes giganteus
Aves,Psittaciformes
Psittaciformes,Cacatuidae
Cacatuidae,Cacatua
Cacatua,Cacatua galerita
Cacatua,Cacatua sanguinea
Cacatua,Cacatua tenuirostris
Cacatuidae,Callocephalon
Callocephalon,Callocephalon fimbriatum
Cacatuidae,Calyptorhynchus
Calyptorhynchus,Calyptorhynchus banksii
Calyptorhynchus,Calyptorhynchus funereus
Cacatuidae,Eolophus
Eolophus,Eolophus roseicapilla
Psittaciformes,Psittacidae
Psittacidae,Amazona
Amazona,Amazona albifrons
Amazona,Amazona autumnalis
Amazona,Amazona finschi
Amazona,Amazona viridigenalis
Psittacidae,Ara
Ara,Ara ararauna
Ara,Ara macao
Psittacidae,Aratinga
Aratinga,Aratinga nenday
Psittacidae,Brotogeris
Brotogeris,Brotogeris chiriri
Brotogeris,Brotogeris jugularis
Psittacidae,Eupsittula
Eupsittula,Eupsittula canicularis
Eupsittula,Eupsittula nana
Eupsittula,Eupsittula pertinax
Psittacidae,Forpus
Forpus,Forpus conspicillatus
Psittacidae,Myiopsitta
Myiopsitta,Myiopsitta monachus
Psittacidae,Pionus
Pionus,Pionus menstruus
Psittacidae,Psittacara
Psittacara,Psittacara erythrogenys
Psittacara,Psittacara holochlorus
Psittacara,Psittacara leucophthalmus
Psittacara,Psittacara mitratus
Psittaciformes,Psittaculidae
Psittaculidae,Agapornis
Agapornis,Agapornis roseicollis
Psittaculidae,Alisterus
Alisterus,Alisterus scapularis
Psittaculidae,Barnardius
Barnardius,Barnardius zonarius
Psittaculidae,Cyanoramphus
Cyanoramphus,Cyanoramphus novaezelandiae
Psittaculidae,Glossopsitta
Glossopsitta,Glossopsitta concinna
Psittaculidae,Melopsittacus
Melopsittacus,Melopsittacus undulatus
Psittaculidae,Platycercus
Platycercus,Platycercus adscitus
Platycercus,Platycercus elegans
Platycercus,Platycercus eximius
Psittaculidae,Psephotus
Psephotus,Psephotus haematonotus
Psittaculidae,Psittacula
Psittacula,Psittacula krameri
Psittaculidae,Trichoglossus
Trichoglossus,Trichoglossus chlorolepidotus
Trichoglossus,Trichoglossus moluccanus
Psittaciformes,Strigopidae
Strigopidae,Nestor
Nestor,Nestor meridionalis
Nestor,Nestor notabilis
Aves,Sphenisciformes
Sphenisciformes,Spheniscidae
Spheniscidae,Eudyptula
Eudyptula,Eudyptula minor
Spheniscidae,Pygoscelis
Pygoscelis,Pygoscelis papua
Spheniscidae,Spheniscus
Spheniscus,Spheniscus demersus
Spheniscus,Spheniscus magellanicus
Aves,Strigiformes
Strigiformes,Strigidae
Strigidae,Aegolius
Aegolius,Aegolius acadicus
Strigidae,Asio
Asio,Asio flammeus
Asio,Asio otus
Strigidae,Athene
Athene,Athene brama
Athene,Athene cunicularia
Athene,Athene noctua
Strigidae,Bubo
Bubo,Bubo africanus
Bubo,Bubo bubo
Bubo,Bubo scandiacus
Bubo,Bubo virginianus
Strigidae,Ciccaba
Ciccaba,Ciccaba virgata
Strigidae,Glaucidium
Glaucidium,Glaucidium brasilianum
Glaucidium,Glaucidium gnoma
Strigidae,Megascops
Megascops,Megascops asio
Megascops,Megascops choliba
Megascops,Megascops kennicottii
Strigidae,Ninox
Ninox,Ninox novaeseelandiae
Strigidae,Strix
Strix,Strix aluco
Strix,Strix nebulosa
Strix,Strix uralensis
Strix,Strix varia
Strigidae,Surnia
Surnia,Surnia ulula
Strigiformes,Tytonidae
Tytonidae,Tyto
Tyto,Tyto alba
Aves,Struthioniformes
Struthioniformes,Struthionidae
Struthionidae,Struthio
Struthio,Struthio camelus
Aves,Suliformes
Suliformes,Anhingidae
Anhingidae,Anhinga
Anhinga,Anhinga anhinga
Anhinga,Anhinga melanogaster
Anhinga,Anhinga novaehollandiae
Anhinga,Anhinga rufa
Suliformes,Fregatidae
Fregatidae,Fregata
Fregata,Fregata magnificens
Suliformes,Phalacrocoracidae
Phalacrocoracidae,Microcarbo
Microcarbo,Microcarbo africanus
Microcarbo,Microcarbo melanoleucos
Microcarbo,Microcarbo niger
Microcarbo,Microcarbo pygmaeus
Phalacrocoracidae,Phalacrocorax
Phalacrocorax,Phalacrocorax aristotelis
Phalacrocorax,Phalacrocorax auritus
Phalacrocorax,Phalacrocorax brasilianus
Phalacrocorax,Phalacrocorax capensis
Phalacrocorax,Phalacrocorax carbo
Phalacrocorax,Phalacrocorax pelagicus
Phalacrocorax,Phalacrocorax penicillatus
Phalacrocorax,Phalacrocorax punctatus
Phalacrocorax,Phalacrocorax sulcirostris
Phalacrocorax,Phalacrocorax varius
Suliformes,Sulidae
Sulidae,Sulidae/Morus
Sulidae/Morus,Morus bassanus
Sulidae/Morus,Morus serrator
Sulidae,Sula
Sula,Sula dactylatra
Sula,Sula leucogaster
Sula,Sula nebouxii
Sula,Sula sula
Aves,Trogoniformes
Trogoniformes,Trogonidae
Trogonidae,Pharomachrus
Pharomachrus,Pharomachrus mocinno
Trogonidae,Trogon
Trogon,Trogon caligatus
Trogon,Trogon citreolus
Trogon,Trogon collaris
Trogon,Trogon elegans
Trogon,Trogon massena
Trogon,Trogon melanocephalus
Trogon,Trogon rufus
Chordata,Elasmobranchii
Elasmobranchii,Carcharhiniformes
Carcharhiniformes,Carcharhinidae
Carcharhinidae,Triaenodon
Triaenodon,Triaenodon obesus
Carcharhiniformes,Triakidae
Triakidae,Triakis
Triakis,Triakis semifasciata
Elasmobranchii,Heterodontiformes
Heterodontiformes,Heterodontidae
Heterodontidae,Heterodontus
Heterodontus,Heterodontus portusjacksoni
Elasmobranchii,Lamniformes
Lamniformes,Odontaspididae
Odontaspididae,Carcharias
Carcharias,Carcharias taurus
Elasmobranchii,Myliobatiformes
Myliobatiformes,Aetobatidae
Aetobatidae,Aetobatus
Aetobatus,Aetobatus narinari
Myliobatiformes,Dasyatidae
Dasyatidae,Bathytoshia
Bathytoshia,Bathytoshia brevicaudata
Dasyatidae,Hypanus
Hypanus,Hypanus americanus
Dasyatidae,Taeniura
Taeniura,Taeniura lymma
Myliobatiformes,Myliobatidae
Myliobatidae,Myliobatis
Myliobatis,Myliobatis californica
Myliobatis,Myliobatis tenuicaudatus
Myliobatiformes,Urolophidae
Urolophidae,Trygonoptera
Trygonoptera,Trygonoptera testacea
Myliobatiformes,Urotrygonidae
Urotrygonidae,Urobatis
Urobatis,Urobatis halleri
Elasmobranchii,Orectolobiformes
Orectolobiformes,Ginglymostomatidae
Ginglymostomatidae,Ginglymostoma
Ginglymostoma,Ginglymostoma cirratum
Orectolobiformes,Orectolobidae
Orectolobidae,Orectolobus
Orectolobus,Orectolobus halei
Orectolobus,Orectolobus maculatus
Elasmobranchii,Rhinopristiformes
Rhinopristiformes,Trygonorrhinidae
Trygonorrhinidae,Trygonorrhina
Trygonorrhina,Trygonorrhina fasciata
Chordata,Mammalia
Mammalia,Artiodactyla
Artiodactyla,Antilocapridae
Antilocapridae,Antilocapra
Antilocapra,Antilocapra americana
Artiodactyla,Balaenopteridae
Balaenopteridae,Balaenoptera
Balaenoptera,Balaenoptera acutorostrata
Balaenopteridae,Megaptera
Megaptera,Megaptera novaeangliae
Artiodactyla,Bovidae
Bovidae,Aepyceros
Aepyceros,Aepyceros melampus
Bovidae,Alcelaphus
Alcelaphus,Alcelaphus buselaphus
Bovidae,Antidorcas
Antidorcas,Antidorcas marsupialis
Bovidae,Bison
Bison,Bison bison
Bovidae,Bos
Bos,Bos taurus
Bovidae,Boselaphus
Boselaphus,Boselaphus tragocamelus
Bovidae,Bubalus
Bubalus,Bubalus bubalis
Bovidae,Capra
Capra,Capra hircus
Capra,Capra ibex
Bovidae,Connochaetes
Connochaetes,Connochaetes taurinus
Bovidae,Damaliscus
Damaliscus,Damaliscus pygargus
Bovidae,Gazella
Gazella,Gazella gazella
Bovidae,Hippotragus
Hippotragus,Hippotragus equinus
Bovidae,Kobus
Kobus,Kobus ellipsiprymnus
Kobus,Kobus kob
Bovidae,Oreamnos
Oreamnos,Oreamnos americanus
Bovidae,Oreotragus
Oreotragus,Oreotragus oreotragus
Bovidae,Oryx
Oryx,Oryx gazella
Bovidae,Ovis
Ovis,Ovis aries
Ovis,Ovis canadensis
Bovidae,Raphicerus
Raphicerus,Raphicerus campestris
Bovidae,Rupicapra
Rupicapra,Rupicapra rupicapra
Bovidae,Sylvicapra
Sylvicapra,Sylvicapra grimmia
Bovidae,Syncerus
Syncerus,Syncerus caffer
Bovidae,Tragelaphus
Tragelaphus,Tragelaphus angasii
Tragelaphus,Tragelaphus oryx
Tragelaphus,Tragelaphus scriptus
Tragelaphus,Tragelaphus strepsiceros
Artiodactyla,Camelidae
Camelidae,Lama
Lama,Lama guanicoe
Camelidae,Vicugna
Vicugna,Vicugna vicugna
Artiodactyla,Cervidae
Cervidae,Alces
Alces,Alces alces
Cervidae,Axis
Axis,Axis axis
Cervidae,Capreolus
Capreolus,Capreolus capreolus
Cervidae,Cervus
Cervus,Cervus canadensis
Cervus,Cervus elaphus
Cervus,Cervus nippon
Cervidae,Dama
Dama,Dama dama
Cervidae,Odocoileus
Odocoileus,Odocoileus hemionus
Odocoileus,Odocoileus virginianus
Cervidae,Rangifer
Rangifer,Rangifer tarandus
Cervidae,Rusa
Rusa,Rusa unicolor
Artiodactyla,Delphinidae
Delphinidae,Delphinus
Delphinus,Delphinus delphis
Delphinidae,Grampus
Grampus,Grampus griseus
Delphinidae,Orcinus
Orcinus,Orcinus orca
Delphinidae,Tursiops
Tursiops,Tursiops truncatus
Artiodactyla,Eschrichtiidae
Eschrichtiidae,Eschrichtius
Eschrichtius,Eschrichtius robustus
Artiodactyla,Giraffidae
Giraffidae,Giraffa
Giraffa,Giraffa camelopardalis
Artiodactyla,Hippopotamidae
Hippopotamidae,Hippopotamus
Hippopotamus,Hippopotamus amphibius
Artiodactyla,Phocoenidae
Phocoenidae,Phocoena
Phocoena,Phocoena phocoena
Artiodactyla,Suidae
Suidae,Phacochoerus
Phacochoerus,Phacochoerus africanus
Suidae,Sus
Sus,Sus scrofa
Artiodactyla,Tayassuidae
Tayassuidae,Pecari
Pecari,Pecari tajacu
Mammalia,Carnivora
Carnivora,Canidae
Canidae,Canis
Canis,Canis aureus
Canis,Canis familiaris
Canis,Canis latrans
Canis,Canis lupus
Canis,Canis mesomelas
Canidae,Lycalopex
Lycalopex,Lycalopex culpaeus
Lycalopex,Lycalopex griseus
Canidae,Urocyon
Urocyon,Urocyon cinereoargenteus
Urocyon,Urocyon littoralis
Canidae,Vulpes
Vulpes,Vulpes vulpes
Carnivora,Felidae
Felidae,Acinonyx
Acinonyx,Acinonyx jubatus
Felidae,Felis
Felis,Felis catus
Felidae,Lynx
Lynx,Lynx canadensis
Lynx,Lynx rufus
Felidae,Panthera
Panthera,Panthera leo
Panthera,Panthera onca
Panthera,Panthera pardus
Felidae,Puma
Puma,Puma concolor
Carnivora,Herpestidae
Herpestidae,Mungos
Mungos,Mungos mungo
Herpestidae,Urva
Urva,Urva auropunctata
Carnivora,Hyaenidae
Hyaenidae,Crocuta
Crocuta,Crocuta crocuta
Carnivora,Mephitidae
Mephitidae,Conepatus
Conepatus,Conepatus leuconotus
Mephitidae,Mephitis
Mephitis,Mephitis macroura
Mephitis,Mephitis mephitis
Carnivora,Mustelidae
Mustelidae,Enhydra
Enhydra,Enhydra lutris
Mustelidae,Lontra
Lontra,Lontra canadensis
Mustelidae,Lutra
Lutra,Lutra lutra
Mustelidae,Martes
Martes,Martes americana
Martes,Martes foina
Mustelidae,Meles
Meles,Meles meles
Mustelidae,Mustela
Mustela,Mustela erminea
Mustela,Mustela frenata
Mustela,Mustela nivalis
Mustelidae,Neovison
Neovison,Neovison vison
Mustelidae,Pekania
Pekania,Pekania pennanti
Mustelidae,Taxidea
Taxidea,Taxidea taxus
Carnivora,Otariidae
Otariidae,Arctocephalus
Arctocephalus,Arctocephalus forsteri
Arctocephalus,Arctocephalus pusillus
Otariidae,Eumetopias
Eumetopias,Eumetopias jubatus
Otariidae,Otaria
Otaria,Otaria byronia
Otariidae,Phocarctos
Phocarctos,Phocarctos hookeri
Otariidae,Zalophus
Zalophus,Zalophus californianus
Zalophus,Zalophus wollebaeki
Carnivora,Phocidae
Phocidae,Halichoerus
Halichoerus,Halichoerus grypus
Phocidae,Mirounga
Mirounga,Mirounga angustirostris
Mirounga,Mirounga leonina
Phocidae,Neomonachus
Neomonachus,Neomonachus schauinslandi
Phocidae,Phoca
Phoca,Phoca vitulina
Carnivora,Procyonidae
Procyonidae,Bassariscus
Bassariscus,Bassariscus astutus
Procyonidae,Nasua
Nasua,Nasua narica
Nasua,Nasua nasua
Procyonidae,Procyon
Procyon,Procyon lotor
Carnivora,Ursidae
Ursidae,Ursus
Ursus,Ursus americanus
Ursus,Ursus arctos
Mammalia,Chiroptera
Chiroptera,Emballonuridae
Emballonuridae,Rhynchonycteris
Rhynchonycteris,Rhynchonycteris naso
Chiroptera,Molossidae
Molossidae,Tadarida
Tadarida,Tadarida brasiliensis
Chiroptera,Pteropodidae
Pteropodidae,Pteropus
Pteropus,Pteropus giganteus
Pteropus,Pteropus poliocephalus
Chiroptera,Vespertilionidae
Vespertilionidae,Eptesicus
Eptesicus,Eptesicus fuscus
Vespertilionidae,Lasionycteris
Lasionycteris,Lasionycteris noctivagans
Vespertilionidae,Lasiurus
Lasiurus,Lasiurus borealis
Lasiurus,Lasiurus cinereus
Vespertilionidae,Perimyotis
Perimyotis,Perimyotis subflavus
Mammalia,Cingulata
Cingulata,Dasypodidae
Dasypodidae,Dasypus
Dasypus,Dasypus novemcinctus
Mammalia,Dermoptera
Dermoptera,Cynocephalidae
Cynocephalidae,Galeopterus
Galeopterus,Galeopterus variegatus
Mammalia,Didelphimorphia
Didelphimorphia,Didelphidae
Didelphidae,Didelphis
Didelphis,Didelphis marsupialis
Didelphis,Didelphis virginiana
Mammalia,Diprotodontia
Diprotodontia,Macropodidae
Macropodidae,Macropus
Macropus,Macropus agilis
Macropus,Macropus fuliginosus
Macropus,Macropus giganteus
Macropus,Macropus robustus
Macropus,Macropus rufogriseus
Macropodidae,Wallabia
Wallabia,Wallabia bicolor
Diprotodontia,Phalangeridae
Phalangeridae,Trichosurus
Trichosurus,Trichosurus vulpecula
Diprotodontia,Phascolarctidae
Phascolarctidae,Phascolarctos
Phascolarctos,Phascolarctos cinereus
Diprotodontia,Pseudocheiridae
Pseudocheiridae,Pseudocheirus
Pseudocheirus,Pseudocheirus peregrinus
Diprotodontia,Vombatidae
Vombatidae,Vombatus
Vombatus,Vombatus ursinus
Mammalia,Eulipotyphla
Eulipotyphla,Erinaceidae
Erinaceidae,Erinaceus
Erinaceus,Erinaceus europaeus
Erinaceus,Erinaceus roumanicus
Eulipotyphla,Soricidae
Soricidae,Blarina
Blarina,Blarina brevicauda
Eulipotyphla,Talpidae
Talpidae,Condylura
Condylura,Condylura cristata
Talpidae,Scalopus
Scalopus,Scalopus aquaticus
Talpidae,Scapanus
Scapanus,Scapanus latimanus
Talpidae,Talpa
Talpa,Talpa europaea
Mammalia,Hyracoidea
Hyracoidea,Procaviidae
Procaviidae,Procavia
Procavia,Procavia capensis
Mammalia,Lagomorpha
Lagomorpha,Leporidae
Leporidae,Lepus
Lepus,Lepus americanus
Lepus,Lepus californicus
Lepus,Lepus europaeus
Lepus,Lepus townsendii
Leporidae,Oryctolagus
Oryctolagus,Oryctolagus cuniculus
Leporidae,Sylvilagus
Sylvilagus,Sylvilagus aquaticus
Sylvilagus,Sylvilagus audubonii
Sylvilagus,Sylvilagus bachmani
Sylvilagus,Sylvilagus cunicularius
Sylvilagus,Sylvilagus floridanus
Sylvilagus,Sylvilagus nuttallii
Sylvilagus,Sylvilagus palustris
Lagomorpha,Ochotonidae
Ochotonidae,Ochotona
Ochotona,Ochotona princeps
Mammalia,Monotremata
Monotremata,Ornithorhynchidae
Ornithorhynchidae,Ornithorhynchus
Ornithorhynchus,Ornithorhynchus anatinus
Monotremata,Tachyglossidae
Tachyglossidae,Tachyglossus
Tachyglossus,Tachyglossus aculeatus
Mammalia,Perissodactyla
Perissodactyla,Equidae
Equidae,Equus
Equus,Equus asinus
Equus,Equus caballus
Equus,Equus quagga
Perissodactyla,Rhinocerotidae
Rhinocerotidae,Ceratotherium
Ceratotherium,Ceratotherium simum
Perissodactyla,Tapiridae
Tapiridae,Tapirus
Tapirus,Tapirus terrestris
Mammalia,Pilosa
Pilosa,Bradypodidae
Bradypodidae,Bradypus
Bradypus,Bradypus variegatus
Pilosa,Megalonychidae
Megalonychidae,Choloepus
Choloepus,Choloepus hoffmanni
Pilosa,Myrmecophagidae
Myrmecophagidae,Tamandua
Tamandua,Tamandua mexicana
Mammalia,Primates
Primates,Atelidae
Atelidae,Alouatta
Alouatta,Alouatta palliata
Alouatta,Alouatta pigra
Alouatta,Alouatta seniculus
Atelidae,Ateles
Ateles,Ateles geoffroyi
Primates,Cebidae
Cebidae,Callithrix
Callithrix,Callithrix penicillata
Cebidae,Cebus
Cebus,Cebus capucinus
Primates,Cercopithecidae
Cercopithecidae,Cercopithecus
Cercopithecus,Cercopithecus mitis
Cercopithecidae,Chlorocebus
Chlorocebus,Chlorocebus pygerythrus
Cercopithecidae,Macaca
Macaca,Macaca cyclopis
Macaca,Macaca fascicularis
Macaca,Macaca mulatta
Macaca,Macaca radiata
Cercopithecidae,Papio
Papio,Papio anubis
Papio,Papio ursinus
Cercopithecidae,Semnopithecus
Semnopithecus,Semnopithecus entellus
Cercopithecidae,Trachypithecus
Trachypithecus,Trachypithecus obscurus
Mammalia,Mammalia/Proboscidea
Mammalia/Proboscidea,Elephantidae
Elephantidae,Elephas
Elephas,Elephas maximus
Elephantidae,Loxodonta
Loxodonta,Loxodonta africana
Mammalia,Rodentia
Rodentia,Castoridae
Castoridae,Castor
Castor,Castor canadensis
Castor,Castor fiber
Rodentia,Caviidae
Caviidae,Cavia
Cavia,Cavia aperea
Caviidae,Hydrochoerus
Hydrochoerus,Hydrochoerus hydrochaeris
Rodentia,Chinchillidae
Chinchillidae,Lagidium
Lagidium,Lagidium viscacia
Rodentia,Cricetidae
Cricetidae,Microtus
Microtus,Microtus californicus
Microtus,Microtus pennsylvanicus
Cricetidae,Myodes
Myodes,Myodes glareolus
Cricetidae,Neotoma
Neotoma,Neotoma fuscipes
Cricetidae,Ondatra
Ondatra,Ondatra zibethicus
Cricetidae,Peromyscus
Peromyscus,Peromyscus leucopus
Peromyscus,Peromyscus maniculatus
Cricetidae,Sigmodon
Sigmodon,Sigmodon hispidus
Rodentia,Dasyproctidae
Dasyproctidae,Dasyprocta
Dasyprocta,Dasyprocta punctata
Rodentia,Echimyidae
Echimyidae,Myocastor
Myocastor,Myocastor coypus
Rodentia,Erethizontidae
Erethizontidae,Erethizon
Erethizon,Erethizon dorsatum
Rodentia,Geomyidae
Geomyidae,Thomomys
Thomomys,Thomomys bottae
Rodentia,Hystricidae
Hystricidae,Hystrix
Hystrix,Hystrix africaeaustralis
Hystrix,Hystrix cristata
Rodentia,Muridae
Muridae,Mus
Mus,Mus musculus
Muridae,Rattus
Rattus,Rattus norvegicus
Rattus,Rattus rattus
Muridae,Rhabdomys
Rhabdomys,Rhabdomys pumilio
Rodentia,Sciuridae
Sciuridae,Ammospermophilus
Ammospermophilus,Ammospermophilus harrisii
Ammospermophilus,Ammospermophilus leucurus
Sciuridae,Callosciurus
Callosciurus,Callosciurus erythraeus
Callosciurus,Callosciurus notatus
Sciuridae,Callospermophilus
Callospermophilus,Callospermophilus lateralis
Callospermophilus,Callospermophilus saturatus
Sciuridae,Cynomys
Cynomys,Cynomys ludovicianus
Sciuridae,Eutamias
Eutamias,Eutamias sibiricus
Sciuridae,Funambulus
Funambulus,Funambulus palmarum
Funambulus,Funambulus pennantii
Sciuridae,Geosciurus
Geosciurus,Geosciurus inauris
Sciuridae,Glaucomys
Glaucomys,Glaucomys volans
Sciuridae,Ictidomys
Ictidomys,Ictidomys tridecemlineatus
Sciuridae,Marmota
Marmota,Marmota caligata
Marmota,Marmota flaviventris
Marmota,Marmota marmota
Marmota,Marmota monax
Sciuridae,Neotamias
Neotamias,Neotamias amoenus
Neotamias,Neotamias dorsalis
Neotamias,Neotamias merriami
Neotamias,Neotamias minimus
Neotamias,Neotamias townsendii
Sciuridae,Otospermophilus
Otospermophilus,Otospermophilus beecheyi
Otospermophilus,Otospermophilus variegatus
Sciuridae,Sciurus
Sciurus,Sciurus aberti
Sciurus,Sciurus alleni
Sciurus,Sciurus aureogaster
Sciurus,Sciurus carolinensis
Sciurus,Sciurus granatensis
Sciurus,Sciurus griseus
Sciurus,Sciurus niger
Sciurus,Sciurus variegatoides
Sciurus,Sciurus vulgaris
Sciurus,Sciurus yucatanensis
Sciuridae,Tamias
Tamias,Tamias striatus
Sciuridae,Tamiasciurus
Tamiasciurus,Tamiasciurus douglasii
Tamiasciurus,Tamiasciurus hudsonicus
Sciuridae,Urocitellus
Urocitellus,Urocitellus beldingi
Urocitellus,Urocitellus columbianus
Urocitellus,Urocitellus richardsonii
Sciuridae,Xerospermophilus
Xerospermophilus,Xerospermophilus tereticaudus
Mammalia,Sirenia
Sirenia,Trichechidae
Trichechidae,Trichechus
Trichechus,Trichechus manatus
Chordata,Reptilia
Reptilia,Crocodylia
Crocodylia,Alligatoridae
Alligatoridae,Alligator
Alligator,Alligator mississippiensis
Alligatoridae,Caiman
Caiman,Caiman crocodilus
Crocodylia,Crocodylidae
Crocodylidae,Crocodylus
Crocodylus,Crocodylus acutus
Crocodylus,Crocodylus moreletii
Crocodylus,Crocodylus niloticus
Crocodylus,Crocodylus porosus
Reptilia,Rhynchocephalia
Rhynchocephalia,Sphenodontidae
Sphenodontidae,Sphenodon
Sphenodon,Sphenodon punctatus
Reptilia,Squamata
Squamata,Agamidae
Agamidae,Acanthocercus
Acanthocercus,Acanthocercus atricollis
Agamidae,Agama
Agama,Agama atra
Agama,Agama picticauda
Agamidae,Amphibolurus
Amphibolurus,Amphibolurus muricatus
Agamidae,Bronchocela
Bronchocela,Bronchocela cristatella
Bronchocela,Bronchocela jubata
Agamidae,Calotes
Calotes,Calotes calotes
Calotes,Calotes versicolor
Agamidae,Diploderma
Diploderma,Diploderma swinhonis
Agamidae,Intellagama
Intellagama,Intellagama lesueurii
Agamidae,Pogona
Pogona,Pogona barbata
Agamidae,Stellagama
Stellagama,Stellagama stellio
Squamata,Anguidae
Anguidae,Anguis
Anguis,Anguis fragilis
Anguis,Anguis veronensis
Anguidae,Barisia
Barisia,Barisia imbricata
Anguidae,Elgaria
Elgaria,Elgaria coerulea
Elgaria,Elgaria kingii
Elgaria,Elgaria multicarinata
Anguidae,Gerrhonotus
Gerrhonotus,Gerrhonotus infernalis
Anguidae,Ophisaurus
Ophisaurus,Ophisaurus attenuatus
Ophisaurus,Ophisaurus ventralis
Squamata,Boidae
Boidae,Boa
Boa,Boa constrictor
Boa,Boa imperator
Boidae,Charina
Charina,Charina bottae
Boidae,Lichanura
Lichanura,Lichanura orcutti
Squamata,Chamaeleonidae
Chamaeleonidae,Bradypodion
Bradypodion,Bradypodion damaranum
Bradypodion,Bradypodion pumilum
Chamaeleonidae,Chamaeleo
Chamaeleo,Chamaeleo chamaeleon
Chamaeleo,Chamaeleo dilepis
Squamata,Colubridae
Colubridae,Ahaetulla
Ahaetulla,Ahaetulla prasina
Colubridae,Arizona
Arizona,Arizona elegans
