Life,Animalia
Artiodactyla,Tayassuidae
Tayassuidae,Pecari
Pecari,Pecari tajacu
Mammalia,Carnivora
Carnivora,Canidae
Canidae,Canis
Canis,Canis aureus
Canis,Canis lupus
Canis,Canis mesomelas
Canidae,Lycalopex
Lycalopex,Lycalopex griseus
Canidae,Urocyon
Urocyon,Urocyon cinereoargenteus
Canidae,Vulpes
Vulpes,Vulpes vulpes
Carnivora,Felidae
Felidae,Acinonyx
Acinonyx,Acinonyx jubatus
Felidae,Lynx
Lynx,Lynx canadensis
Felidae,Panthera
Panthera,Panthera leo
Panthera,Panthera pardus
Felidae,Puma
Puma,Puma concolor
Carnivora,Herpestidae
Herpestidae,Urva
Urva,Urva auropunctata
Carnivora,Hyaenidae
Hyaenidae,Crocuta
Crocuta,Crocuta crocuta
Carnivora,Mephitidae
Mephitidae,Conepatus
Conepatus,Conepatus leuconotus
Mephitidae,Mephitis
Mephitis,Mephitis macroura
Carnivora,Mustelidae
Mustelidae,Enhydra
Enhydra,Enhydra lutris
Mustelidae,Lontra
Lontra,Lontra canadensis
Mustelidae,Martes
Martes,Martes foina
Mustelidae,Mustela
Mustela,Mustela nivalis
Mustelidae,Pekania
Pekania,Pekania pennanti
Mustelidae,Taxidea
Taxidea,Taxidea taxus
Carnivora,Otariidae
Otariidae,Arctocephalus
Arctocephalus,Arctocephalus forsteri
Otariidae,Otaria
Otaria,Otaria byronia
Otariidae,Zalophus
Zalophus,Zalophus wollebaeki
Carnivora,Phocidae
Phocidae,Halichoerus
Halichoerus,Halichoerus grypus
Phocidae,Mirounga
Mirounga,Mirounga angustirostris
Phocidae,Phoca
Phoca,Phoca vitulina
Carnivora,Procyonidae
Procyonidae,Nasua
Nasua,Nasua narica
Procyonidae,Procyon
Procyon,Procyon lotor
Carnivora,Ursidae
Ursidae,Ursus
Ursus,Ursus americanus
Mammalia,Chiroptera
Chiroptera,Molossidae
Molossidae,Tadarida
Tadarida,Tadarida brasiliensis
Chiroptera,Pteropodidae
Pteropodidae,Pteropus
Pteropus,Pteropus giganteus
Chiroptera,Vespertilionidae
Vespertilionidae,Eptesicus
Eptesicus,Eptesicus fuscus
Vespertilionidae,Lasionycteris
Lasionycteris,Lasionycteris noctivagans
Vespertilionidae,Lasiurus
Lasiurus,Lasiurus borealis
Vespertilionidae,Perimyotis
Perimyotis,Perimyotis subflavus
Mammalia,Cingulata
Cingulata,Dasypodidae
Dasypodidae,Dasypus
Dasypus,Dasypus novemcinctus
Mammalia,Dermoptera
Dermoptera,Cynocephalidae
Cynocephalidae,Galeopterus
Galeopterus,Galeopterus variegatus
Mammalia,Didelphimorphia
Didelphimorphia,Didelphidae
Didelphidae,Didelphis
Didelphis,Didelphis marsupialis
Mammalia,Diprotodontia
Diprotodontia,Macropodidae
Macropodidae,Macropus
Macropus,Macropus agilis
Macropus,Macropus fuliginosus
Macropodidae,Wallabia
Wallabia,Wallabia bicolor
Diprotodontia,Phascolarctidae
Phascolarctidae,Phascolarctos
Phascolarctos,Phascolarctos cinereus
Mammalia,Eulipotyphla
Eulipotyphla,Erinaceidae
Erinaceidae,Erinaceus
Erinaceus,Erinaceus roumanicus
Eulipotyphla,Talpidae
Talpidae,Condylura
Condylura,Condylura cristata
Talpidae,Scalopus
Scalopus,Scalopus aquaticus
Talpidae,Scapanus
Scapanus,Scapanus latimanus
Mammalia,Hyracoidea
Hyracoidea,Procaviidae
Procaviidae,Procavia
Procavia,Procavia capensis
Mammalia,Lagomorpha
Lagomorpha,Leporidae
Leporidae,Lepus
Lepus,Lepus europaeus
Lepus,Lepus townsendii
Leporidae,Oryctolagus
Oryctolagus,Oryctolagus cuniculus
Leporidae,Sylvilagus
Sylvilagus,Sylvilagus audubonii
Sylvilagus,Sylvilagus bachmani
Sylvilagus,Sylvilagus floridanus
Lagomorpha,Ochotonidae
Ochotonidae,Ochotona
Ochotona,Ochotona princeps
Mammalia,Monotremata
Monotremata,Tachyglossidae
Tachyglossidae,Tachyglossus
Tachyglossus,Tachyglossus aculeatus
Mammalia,Perissodactyla
Perissodactyla,Equidae
Equidae,Equus
Equus,Equus asinus
Equus,Equus caballus
Perissodactyla,Rhinocerotidae
Rhinocerotidae,Ceratotherium
Ceratotherium,Ceratotherium simum
Perissodactyla,Tapiridae
Tapiridae,Tapirus
Tapirus,Tapirus terrestris
Mammalia,Pilosa
Pilosa,Bradypodidae
Bradypodidae,Bradypus
Bradypus,Bradypus variegatus
Pilosa,Megalonychidae
Megalonychidae,Choloepus
Choloepus,Choloepus hoffmanni
Pilosa,Myrmecophagidae
Myrmecophagidae,Tamandua
Tamandua,Tamandua mexicana
Mammalia,Primates
Primates,Atelidae
Atelidae,Alouatta
Alouatta,Alouatta pigra
Primates,Cebidae
Cebidae,Callithrix
Callithrix,Callithrix penicillata
Cebidae,Cebus
Cebus,Cebus capucinus
Primates,Cercopithecidae
Cercopithecidae,Cercopithecus
Cercopithecus,Cercopithecus mitis
Cercopithecidae,Chlorocebus
Chlorocebus,Chlorocebus pygerythrus
Cercopithecidae,Macaca
Macaca,Macaca cyclopis
Macaca,Macaca radiata
Cercopithecidae,Papio
Papio,Papio anubis
Mammalia,Rodentia
Rodentia,Castoridae
Castoridae,Castor
Castor,Castor fiber
Rodentia,Cricetidae
Cricetidae,Microtus
Microtus,Microtus pennsylvanicus
Cricetidae,Myodes
Myodes,Myodes glareolus
Cricetidae,Neotoma
Neotoma,Neotoma fuscipes
Cricetidae,Ondatra
Ondatra,Ondatra zibethicus
Cricetidae,Peromyscus
Peromyscus,Peromyscus maniculatus
Cricetidae,Sigmodon
Sigmodon,Sigmodon hispidus
Rodentia,Hystricidae
Hystricidae,Hystrix
Hystrix,Hystrix cristata
Rodentia,Muridae
Muridae,Rattus
Rattus,Rattus rattus
Muridae,Rhabdomys
Rhabdomys,Rhabdomys pumilio
Rodentia,Sciuridae
Sciuridae,Ammospermophilus
Ammospermophilus,Ammospermophilus harrisii
Sciuridae,Callosciurus
Callosciurus,Callosciurus erythraeus
Sciuridae,Callospermophilus
Callospermophilus,Callospermophilus lateralis
Sciuridae,Cynomys
Cynomys,Cynomys ludovicianus
Sciuridae,Eutamias
Eutamias,Eutamias sibiricus
Sciuridae,Funambulus
Funambulus,Funambulus palmarum
Sciuridae,Glaucomys
Glaucomys,Glaucomys volans
Sciuridae,Marmota
Marmota,Marmota caligata
Marmota,Marmota monax
Sciuridae,Neotamias
Neotamias,Neotamias amoenus
Neotamias,Neotamias dorsalis
Sciuridae,Otospermophilus
Otospermophilus,Otospermophilus variegatus
Sciuridae,Sciurus
Sciurus,Sciurus aureogaster
Sciurus,Sciurus carolinensis
Sciurus,Sciurus griseus
Sciurus,Sciurus vulgaris
Sciurus,Sciurus yucatanensis
Sciuridae,Tamiasciurus
Tamiasciurus,Tamiasciurus douglasii
Sciuridae,Urocitellus
Urocitellus,Urocitellus richardsonii
Sciuridae,Xerospermophilus
Xerospermophilus,Xerospermophilus tereticaudus
Mammalia,Sirenia
Sirenia,Trichechidae
Trichechidae,Trichechus
Trichechus,Trichechus manatus
Chordata,Reptilia
Reptilia,Crocodylia
Crocodylia,Crocodylidae
Crocodylidae,Crocodylus
Crocodylus,Crocodylus moreletii
Crocodylus,Crocodylus niloticus
Reptilia,Squamata
Squamata,Agamidae
Agamidae,Acanthocercus
Acanthocercus,Acanthocercus atricollis
Agamidae,Agama
Agama,Agama picticauda
Agamidae,Bronchocela
Bronchocela,Bronchocela cristatella
Agamidae,Calotes
Calotes,Calotes calotes
Agamidae,Pogona
Pogona,Pogona barbata
Squamata,Anguidae
Anguidae,Anguis
Anguis,Anguis fragilis
Anguidae,Elgaria
Elgaria,Elgaria kingii
Elgaria,Elgaria multicarinata
Anguidae,Gerrhonotus
Gerrhonotus,Gerrhonotus infernalis
Anguidae,Ophisaurus
Ophisaurus,Ophisaurus attenuatus
Squamata,Boidae
Boidae,Boa
Boa,Boa constrictor
Boidae,Charina
Charina,Charina bottae
Boidae,Lichanura
Lichanura,Lichanura orcutti
Squamata,Chamaeleonidae
Chamaeleonidae,Bradypodion
Bradypodion,Bradypodion damaranum
Chamaeleonidae,Chamaeleo
Chamaeleo,Chamaeleo chamaeleon
Squamata,Colubridae
Colubridae,Carphophis
Carphophis,Carphophis amoenus
Colubridae,Cemophora
Cemophora,Cemophora coccinea
Colubridae,Coluber
Coluber,Coluber constrictor
Colubridae,Contia
Contia,Contia tenuis
Colubridae,Coronella
Coronella,Coronella austriaca
Colubridae,Dendrelaphis
Dendrelaphis,Dendrelaphis pictus
Colubridae,Diadophis
Diadophis,Diadophis punctatus
Colubridae,Drymarchon
Drymarchon,Drymarchon melanurus
Colubridae,Farancia
Farancia,Farancia abacura
Colubridae,Heterodon
Heterodon,Heterodon nasicus
Colubridae,Hierophis
Hierophis,Hierophis viridiflavus
Colubridae,Hypsiglena
Hypsiglena,Hypsiglena chlorophaea
Hypsiglena,Hypsiglena ochrorhynchus
Colubridae,Imantodes
Imantodes,Imantodes cenchoa
Colubridae,Lampropeltis
Lampropeltis,Lampropeltis californiae
Lampropeltis,Lampropeltis calligaster
Lampropeltis,Lampropeltis getula
Lampropeltis,Lampropeltis holbrooki
Colubridae,Leptodeira
Leptodeira,Leptodeira septentrionalis
Colubridae,Masticophis
Masticophis,Masticophis mentovarius
Masticophis,Masticophis taeniatus
Colubridae,Natrix
Natrix,Natrix helvetica
Natrix,Natrix natrix
Colubridae,Nerodia
Nerodia,Nerodia clarkii
Nerodia,Nerodia floridana
Nerodia,Nerodia sipedon
Nerodia,Nerodia taxispilota
Colubridae,Opheodrys
Opheodrys,Opheodrys aestivus
Colubridae,Oxybelis
Oxybelis,Oxybelis aeneus
Colubridae,Pantherophis
Pantherophis,Pantherophis alleghaniensis
Pantherophis,Pantherophis obsoletus
Pantherophis,Pantherophis spiloides
Colubridae,Pituophis
Pituophis,Pituophis catenifer
Colubridae,Regina
Regina,Regina septemvittata
Colubridae,Rhinocheilus
Rhinocheilus,Rhinocheilus lecontei
Colubridae,Salvadora
Salvadora,Salvadora grahamiae
Colubridae,Sonora
Sonora,Sonora semiannulata
Colubridae,Storeria
Storeria,Storeria occipitomaculata
Colubridae,Tantilla
Tantilla,Tantilla gracilis
Colubridae,Thamnophis
Thamnophis,Thamnophis atratus
Thamnophis,Thamnophis hammondii
Thamnophis,Thamnophis marcianus
Thamnophis,Thamnophis ordinoides
Thamnophis,Thamnophis sirtalis
Colubridae,Tropidoclonion
Tropidoclonion,Tropidoclonion lineatum
Colubridae,Virginia
Virginia,Virginia valeriae
Squamata,Corytophanidae
Corytophanidae,Basiliscus
Basiliscus,Basiliscus plumifrons
Corytophanidae,Corytophanes
Corytophanes,Corytophanes cristatus
Squamata,Crotaphytidae
Crotaphytidae,Crotaphytus
Crotaphytus,Crotaphytus bicinctores
Squamata,Dactyloidae
Dactyloidae,Anolis
Anolis,Anolis biporcatus
Anolis,Anolis limifrons
Anolis,Anolis nebulosus
Anolis,Anolis sagrei
Squamata,Diplodactylidae
Diplodactylidae,Woodworthia
Woodworthia,Woodworthia maculata
Squamata,Elapidae
Elapidae,Micrurus
Micrurus,Micrurus tener
Elapidae,Notechis
Notechis,Notechis scutatus
Elapidae,Pseudechis
Pseudechis,Pseudechis porphyriacus
Squamata,Gekkonidae
Gekkonidae,Afrogecko
Afrogecko,Afrogecko porphyreus
Gekkonidae,Christinus
Christinus,Christinus marmoratus
Gekkonidae,Gekko
Gekko,Gekko gecko
Gekkonidae,Hemidactylus
Hemidactylus,Hemidactylus mabouia
Hemidactylus,Hemidactylus platyurus
Gekkonidae,Lepidodactylus
Lepidodactylus,Lepidodactylus lugubris
Gekkonidae,Lygodactylus
Lygodactylus,Lygodactylus capensis
Gekkonidae,Phelsuma
Phelsuma,Phelsuma laticauda
Squamata,Helodermatidae
Helodermatidae,Heloderma
Heloderma,Heloderma suspectum
Squamata,Iguanidae
Iguanidae,Ctenosaura
Ctenosaura,Ctenosaura pectinata
Iguanidae,Sauromalus
Sauromalus,Sauromalus ater
Squamata,Lacertidae
Lacertidae,Lacerta
Lacerta,Lacerta agilis
Lacertidae,Podarcis
Podarcis,Podarcis muralis
Lacertidae,Psammodromus
Psammodromus,Psammodromus algirus
Lacertidae,Timon
Timon,Timon lepidus
Squamata,Lamprophiidae
Lamprophiidae,Duberria
Duberria,Duberria lutrix
Lamprophiidae,Psammodynastes
Psammodynastes,Psammodynastes pulverulentus
Squamata,Leptotyphlopidae
Leptotyphlopidae,Rena
Rena,Rena dulcis
Squamata,Phrynosomatidae
Phrynosomatidae,Callisaurus
Callisaurus,Callisaurus draconoides
Phrynosomatidae,Holbrookia
Holbrookia,Holbrookia propinqua
Phrynosomatidae,Phrynosoma
Phrynosoma,Phrynosoma cornutum
Phrynosoma,Phrynosoma mcallii
Phrynosoma,Phrynosoma modestum
Phrynosoma,Phrynosoma platyrhinos
Phrynosomatidae,Sceloporus
Sceloporus,Sceloporus cowlesi
Sceloporus,Sceloporus graciosus
Sceloporus,Sceloporus grammicus
Sceloporus,Sceloporus jarrovii
Sceloporus,Sceloporus olivaceus
Sceloporus,Sceloporus orcutti
Sceloporus,Sceloporus siniferus
Sceloporus,Sceloporus torquatus
Sceloporus,Sceloporus tristichus
Sceloporus,Sceloporus variabilis
Phrynosomatidae,Urosaurus
Urosaurus,Urosaurus ornatus
Squamata,Scincidae
Scincidae,Eutropis
Eutropis,Eutropis multifasciata
Scincidae,Lampropholis
Lampropholis,Lampropholis delicata
Scincidae,Plestiodon
Plestiodon,Plestiodon inexpectatus
Plestiodon,Plestiodon obsoletus
Plestiodon,Plestiodon skiltonianus
Scincidae,Scincella
Scincella,Scincella lateralis
Scincidae,Tiliqua
Tiliqua,Tiliqua scincoides
Scincidae,Trachylepis
Trachylepis,Trachylepis margaritifera
Squamata,Teiidae
Teiidae,Aspidoscelis
Aspidoscelis,Aspidoscelis exsanguis
Aspidoscelis,Aspidoscelis sexlineatus
Aspidoscelis,Aspidoscelis tigris
Aspidoscelis,Aspidoscelis velox
Teiidae,Holcosus
Holcosus,Holcosus undulatus
Squamata,Varanidae
Varanidae,Varanus
Varanus,Varanus nebulosus
Varanus,Varanus salvator
Squamata,Viperidae
Viperidae,Agkistrodon
Agkistrodon,Agkistrodon conanti
Agkistrodon,Agkistrodon piscivorus
Viperidae,Bitis
Bitis,Bitis arietans
Viperidae,Crotalus
Crotalus,Crotalus atrox
Crotalus,Crotalus cerastes
Crotalus,Crotalus horridus
Crotalus,Crotalus ruber
Crotalus,Crotalus scutulatus
Viperidae,Sistrurus
Sistrurus,Sistrurus miliarius
Sistrurus,Sistrurus tergeminus
Viperidae,Trimeresurus
Trimeresurus,Trimeresurus stejnegeri
Viperidae,Vipera
Vipera,Vipera berus
Reptilia,Testudines
Testudines,Chelidae
Chelidae,Phrynops
Phrynops,Phrynops hilarii
Testudines,Cheloniidae
Cheloniidae,Caretta
Caretta,Caretta caretta
Cheloniidae,Lepidochelys
Lepidochelys,Lepidochelys olivacea
Testudines,Emydidae
Emydidae,Actinemys
Actinemys,Actinemys marmorata
Emydidae,Chrysemys
Chrysemys,Chrysemys picta
Emydidae,Clemmys
Clemmys,Clemmys guttata
Emydidae,Emys
Emys,Emys orbicularis
Emydidae,Graptemys
Graptemys,Graptemys ouachitensis
Graptemys,Graptemys pseudogeographica
Emydidae,Pseudemys
Pseudemys,Pseudemys concinna
Pseudemys,Pseudemys texana
Emydidae,Terrapene
Terrapene,Terrapene ornata
Emydidae,Trachemys
Trachemys,Trachemys scripta
Testudines,Geoemydidae
Geoemydidae,Mauremys
Mauremys,Mauremys leprosa
Testudines,Kinosternidae
Kinosternidae,Kinosternon
Kinosternon,Kinosternon flavescens
Kinosternon,Kinosternon subrubrum
Kinosternidae,Sternotherus
Sternotherus,Sternotherus carinatus
Testudines,Testudinidae
Testudinidae,Chersina
Chersina,Chersina angulata
Testudinidae,Gopherus
Gopherus,Gopherus berlandieri
Gopherus,Gopherus polyphemus
Testudinidae,Stigmochelys
Stigmochelys,Stigmochelys pardalis
Testudinidae,Testudo
Testudo,Testudo graeca
Testudines,Trionychidae
Trionychidae,Apalone
Apalone,Apalone spinifera
Animalia,Cnidaria
Cnidaria,Anthozoa
Anthozoa,Actiniaria
Actiniaria,Actiniidae
Actiniidae,Actinia
Actinia,Actinia equina
Actiniidae,Anemonia
Anemonia,Anemonia viridis
Actiniidae,Anthopleura
Anthopleura,Anthopleura artemisia
Anthopleura,Anthopleura xanthogrammica
Actiniidae,Isactinia
Isactinia,Isactinia olivacea
Actiniidae,Urticina
Urticina,Urticina grebelnyi
Actiniaria,Metridiidae
Metridiidae,Metridium
Metridium,Metridium farcimen
Anthozoa,Corallimorpharia
Corallimorpharia,Corallimorphidae
Corallimorphidae,Corynactis
Corynactis,Corynactis californica
Cnidaria,Scyphozoa
Scyphozoa,Rhizostomeae
Rhizostomeae,Stomolophidae
Stomolophidae,Stomolophus
Stomolophus,Stomolophus meleagris
Scyphozoa,Semaeostomeae
Semaeostomeae,Cyaneidae
Cyaneidae,Cyanea
Cyanea,Cyanea ferruginea
Semaeostomeae,Pelagiidae
Pelagiidae,Chrysaora
Chrysaora,Chrysaora fuscescens
Semaeostomeae,Phacellophoridae
Phacellophoridae,Phacellophora
Phacellophora,Phacellophora camtschatica
Semaeostomeae,Ulmaridae
Ulmaridae,Aurelia
Aurelia,Aurelia aurita
Animalia,Echinodermata
Echinodermata,Asteroidea
Asteroidea,Forcipulatida
Forcipulatida,Asteriidae
Asteriidae,Evasterias
Evasterias,Evasterias troschelii
Asteriidae,Pisaster
Pisaster,Pisaster giganteus
Asteriidae,Pycnopodia
Pycnopodia,Pycnopodia helianthoides
Asteroidea,Valvatida
Valvatida,Asteropseidae
Asteropseidae,Dermasterias
Dermasterias,Dermasterias imbricata
Echinodermata,Echinoidea
Echinoidea,Camarodonta
Camarodonta,Echinometridae
Echinometridae,Echinometra
Echinometra,Echinometra mathaei
Echinometridae,Evechinus
Evechinus,Evechinus chloroticus
Camarodonta,Strongylocentrotidae
Strongylocentrotidae,Mesocentrotus
Mesocentrotus,Mesocentrotus franciscanus
Strongylocentrotidae,Strongylocentrotus
Strongylocentrotus,Strongylocentrotus purpuratus
Echinoidea,Clypeasteroida
Clypeasteroida,Dendrasteridae
Dendrasteridae,Dendraster
Dendraster,Dendraster excentricus
Clypeasteroida,Mellitidae
Mellitidae,Mellita
Mellita,Mellita quinquiesperforata
Echinodermata,Holothuroidea
Holothuroidea,Synallactida
Synallactida,Stichopodidae
Stichopodidae,Apostichopus
Apostichopus,Apostichopus californicus
Animalia,Mollusca
Mollusca,Bivalvia
Bivalvia,Adapedonta
Adapedonta,Pharidae
Pharidae,Ensis
Ensis,Ensis leei
Bivalvia,Cardiida
Cardiida,Cardiidae
Cardiidae,Dinocardium
Dinocardium,Dinocardium robustum
Cardiida,Donacidae
Donacidae,Donax
Donax,Donax variabilis
Bivalvia,Myida
Myida,Myidae
Myidae,Mya
Mya,Mya arenaria
Bivalvia,Mytilida
Mytilida,Mytilidae
Mytilidae,Geukensia
Geukensia,Geukensia demissa
Mytilidae,Mytilus
Mytilus,Mytilus californianus
Mytilidae,Xenostrobus
Xenostrobus,Xenostrobus neozelanicus
Bivalvia,Ostreida
Ostreida,Ostreidae
Ostreidae,Ostrea
Ostrea,Ostrea edulis
Bivalvia,Pectinida
Pectinida,Pectinidae
Pectinidae,Argopecten
Argopecten,Argopecten gibbus
Argopecten,Argopecten irradians
Bivalvia,Unionida
Unionida,Unionidae
Unionidae,Elliptio
Elliptio,Elliptio complanata
Unionidae,Pyganodon
Pyganodon,Pyganodon grandis
Bivalvia,Venerida
Venerida,Cyrenidae
Cyrenidae,Corbicula
Corbicula,Corbicula fluminea
Venerida,Veneridae
Veneridae,Leukoma
Leukoma,Leukoma staminea
Mollusca,Cephalopoda
Cephalopoda,Octopoda
Octopoda,Octopodidae
Octopodidae,Octopus
Octopus,Octopus tetricus
Cephalopoda,Sepiida
Sepiida,Sepiidae
Sepiidae,Sepia
Sepia,Sepia officinalis
Cephalopoda,Spirulida
Spirulida,Spirulidae
Spirulidae,Spirula
Spirula,Spirula spirula
Mollusca,Gastropoda
Gastropoda,Aplysiida
Aplysiida,Aplysiidae
Aplysiidae,Aplysia
Aplysia,Aplysia vaccaria
Gastropoda,Architaenioglossa
Architaenioglossa,Ampullariidae
Ampullariidae,Pomacea
Pomacea,Pomacea canaliculata
Architaenioglossa,Viviparidae
Viviparidae,Cipangopaludina
Cipangopaludina,Cipangopaludina chinensis
Gastropoda,Cycloneritida
Cycloneritida,Helicinidae
Helicinidae,Helicina
Helicina,Helicina orbiculata
Gastropoda,Lepetellida
Lepetellida,Fissurellidae
Fissurellidae,Megathura
Megathura,Megathura crenulata
Gastropoda,Littorinimorpha
Littorinimorpha,Calyptraeidae
Calyptraeidae,Crepidula
Crepidula,Crepidula fornicata
Littorinimorpha,Littorinidae
Littorinidae,Littorina
Littorina,Littorina obtusata
Littorinimorpha,Naticidae
Naticidae,Neverita
Neverita,Neverita lewisii
Littorinimorpha,Struthiolariidae
Struthiolariidae,Struthiolaria
Struthiolaria,Struthiolaria papulosa
Littorinimorpha,Vermetidae
Vermetidae,Thylacodes
Thylacodes,Thylacodes squamigerus
Gastropoda,Neogastropoda
Neogastropoda,Buccinidae
Buccinidae,Busycon
Busycon,Busycon carica
Buccinidae,Cominella
Cominella,Cominella glandiformis
Buccinidae,Kelletia
Kelletia,Kelletia kelletii
Neogastropoda,Muricidae
Muricidae,Ceratostoma
Ceratostoma,Ceratostoma foliatum
Muricidae,Nucella
Nucella,Nucella lamellosa
Nucella,Nucella lapillus
Muricidae,Urosalpinx
Urosalpinx,Urosalpinx cinerea
Neogastropoda,Olividae
Olividae,Americoliva
Americoliva,Americoliva sayana
Neogastropoda,Volutidae
Volutidae,Alcithoe
Alcithoe,Alcithoe arabica
Gastropoda,Nudibranchia
Nudibranchia,Aeolidiidae
Aeolidiidae,Aeolidia
Aeolidia,Aeolidia loui
Nudibranchia,Cadlinidae
Cadlinidae,Cadlina
Cadlina,Cadlina modesta
Nudibranchia,Chromodorididae
Chromodorididae,Ceratosoma
Ceratosoma,Ceratosoma amoenum
Chromodorididae,Chromodoris
Chromodoris,Chromodoris annae
Nudibranchia,Dendronotidae
Dendronotidae,Dendronotus
Dendronotus,Dendronotus venustus
Nudibranchia,Dironidae
Dironidae,Dirona
Dirona,Dirona albolineata
Nudibranchia,Discodorididae
Discodorididae,Diaulula
Diaulula,Diaulula sandiegensis
Discodorididae,Geitodoris
Geitodoris,Geitodoris heathi
Discodorididae,Peltodoris
Peltodoris,Peltodoris nobilis
Nudibranchia,Dorididae
Dorididae,Doris
Doris,Doris montereyensis
Nudibranchia,Facelinidae
Facelinidae,Phidiana
Phidiana,Phidiana hiltoni
Facelinidae,Pteraeolidia
Pteraeolidia,Pteraeolidia semperi
Nudibranchia,Myrrhinidae
Myrrhinidae,Hermissenda
Hermissenda,Hermissenda crassicornis
Nudibranchia,Onchidorididae
Onchidorididae,Acanthodoris
Acanthodoris,Acanthodoris rhodoceras
Onchidorididae,Onchidoris
Onchidoris,Onchidoris bilamellata
Nudibranchia,Phyllidiidae
Phyllidiidae,Phyllidia
Phyllidia,Phyllidia varicosa
Nudibranchia,Polyceridae
Polyceridae,Limacia
Limacia,Limacia cockerelli
Polyceridae,Polycera
Polycera,Polycera atra
Polyceridae,Triopha
Triopha,Triopha catalinae
Gastropoda,Stylommatophora
Stylommatophora,Ariolimacidae
Ariolimacidae,Ariolimax
Ariolimax,Ariolimax californicus
Stylommatophora,Arionidae
Arionidae,Arion
Arion,Arion ater
Stylommatophora,Camaenidae
Camaenidae,Bradybaena
Bradybaena,Bradybaena similaris
Stylommatophora,Geomitridae
Geomitridae,Cochlicella
Cochlicella,Cochlicella barbara
Stylommatophora,Haplotrematidae
Haplotrematidae,Haplotrema
Haplotrema,Haplotrema minimum
Stylommatophora,Helicidae
Helicidae,Cantareus
Cantareus,Cantareus apertus
Helicidae,Cepaea
Cepaea,Cepaea hortensis
Helicidae,Helix
Helix,Helix lucorum
Helicidae,Massylaea
Massylaea,Massylaea vermiculata
Helicidae,Otala
Otala,Otala lactea
Stylommatophora,Limacidae
Limacidae,Limax
Limax,Limax cinereoniger
Stylommatophora,Orthalicidae
Orthalicidae,Liguus
Liguus,Liguus fasciatus
Stylommatophora,Polygyridae
Polygyridae,Polygyra
Polygyra,Polygyra cereolus
Stylommatophora,Spiraxidae
Spiraxidae,Euglandina
Euglandina,Euglandina rosea
Stylommatophora,Xanthonychidae
Xanthonychidae,Helminthoglypta
Helminthoglypta,Helminthoglypta tudiculata
Xanthonychidae,Monadenia
Monadenia,Monadenia fidelis
Gastropoda,Trochida
Trochida,Tegulidae
Tegulidae,Norrisia
Norrisia,Norrisia norrisii
Tegulidae,Tegula
Tegula,Tegula brunnea
Trochida,Trochidae
Trochidae,Diloma
Diloma,Diloma aethiops
Trochida,Turbinidae
Turbinidae,Lunella
Lunella,Lunella smaragdus
Turbinidae,Megastraea
Megastraea,Megastraea undosa
Mollusca,Polyplacophora
Polyplacophora,Chitonida
Chitonida,Chitonidae
Chitonidae,Acanthopleura
Acanthopleura,Acanthopleura granulata
Chitonida,Mopaliidae
Mopaliidae,Mopalia
Mopalia,Mopalia lignosa
Chitonida,Tonicellidae
Tonicellidae,Nuttallina
Nuttallina,Nuttallina californica
Tonicellidae,Tonicella
Tonicella,Tonicella lineata
Life,Fungi
Fungi,Ascomycota
Ascomycota,Arthoniomycetes
Arthoniomycetes,Arthoniales
Arthoniales,Arthoniaceae
Arthoniaceae,Herpothallon
Herpothallon,Herpothallon rubrocinctum
Arthoniales,Chrysothricaceae
Chrysothricaceae,Chrysothrix
Chrysothrix,Chrysothrix candelaris
Ascomycota,Dothideomycetes
Dothideomycetes,Venturiales
Venturiales,Venturiaceae
Venturiaceae,Apiosporina
Apiosporina,Apiosporina morbosa
Ascomycota,Lecanoromycetes
Lecanoromycetes,Acarosporales
Acarosporales,Acarosporaceae
Acarosporaceae,Acarospora
Acarospora,Acarospora socialis
Lecanoromycetes,Caliciales
Caliciales,Physciaceae
Physciaceae,Physcia
Physcia,Physcia aipolia
Physcia,Physcia stellaris
Lecanoromycetes,Candelariales
Candelariales,Candelariaceae
Candelariaceae,Candelaria
Candelaria,Candelaria concolor
Lecanoromycetes,Lecanorales
Lecanorales,Cladoniaceae
Cladoniaceae,Cladonia
Cladonia,Cladonia chlorophaea
Cladonia,Cladonia cristatella
Cladonia,Cladonia evansii
Cladonia,Cladonia macilenta
Lecanorales,Lecanoraceae
Lecanoraceae,Protoparmeliopsis
Protoparmeliopsis,Protoparmeliopsis muralis
Lecanorales,Parmeliaceae
Parmeliaceae,Evernia
Evernia,Evernia mesomorpha
Parmeliaceae,Flavopunctelia
Flavopunctelia,Flavopunctelia flaventior
Parmeliaceae,Hypogymnia
Hypogymnia,Hypogymnia tubulosa
Parmeliaceae,Letharia
Letharia,Letharia vulpina
Parmeliaceae,Parmotrema
Parmotrema,Parmotrema hypotropum
Parmeliaceae,Platismatia
Platismatia,Platismatia glauca
Parmeliaceae,Punctelia
Punctelia,Punctelia rudecta
Parmeliaceae,Usnea
Usnea,Usnea rubicunda
Lecanorales,Ramalinaceae
Ramalinaceae,Ramalina
Ramalina,Ramalina celastri
Lecanoromycetes,Lecideales
Lecideales,Lecideaceae
Lecideaceae,Porpidia
Porpidia,Porpidia albocaerulescens
Lecanoromycetes,Ostropales
Ostropales,Graphidaceae
Graphidaceae,Graphis
Graphis,Graphis scripta
Lecanoromycetes,Peltigerales
Peltigerales,Lobariaceae
Lobariaceae,Lobaria
Lobaria,Lobaria anthraspis
Lobariaceae,Ricasolia
